,pitcher,mean_fb_velo,mean_fb_spin,release_speed,release_spin_rate,corr_pitch_fb_release_speed,corr_pitch_fb_release_spin_rate,corr_pitch_sec_release_speed,corr_pitch_sec_release_spin_rate,corr_at_bat_fb_release_speed,corr_at_bat_fb_release_spin_rate,corr_at_bat_sec_release_speed,corr_at_bat_sec_release_spin_rate,fb_release_speed_threshold_drop,player_name,fb_release_spin_rate_threshold_drop,sec_release_speed_threshold_drop,sec_release_spin_rate_threshold_drop,role_key
255,592831,89.96666666666665,2150.0,82.47261904761905,2078.5714285714284,0.9122454608393108,0.9714090073611253,0.12915620505039602,-0.1315658831751274,-0.37330579706768996,-0.8645904136819791,0.08677825573794881,-0.08751028997850856,18.0,"Wade, Konner",18.0,17.0,20.714285714285715,RP
256,592836,93.86257009345796,2117.048666354703,88.48052078117176,1443.8607340372046,0.3217710510812918,0.14998456296241477,0.14270469742654554,-0.06205634178868182,0.008578562511588863,0.022746887969508935,-0.043865946090052794,-0.005900762667380053,46.266666666666666,"Walker, Taijuan",47.51111111111111,55.37777777777778,57.922222222222224,SP
257,592848,94.32575757575758,2450.740458015267,85.10664206642068,2537.737037037037,-0.06770915193961898,-0.04239375805325745,0.10955856065663078,0.05205871481949141,0.01421189298734862,0.0014307724142405569,-0.13991240014268222,0.1495909758145287,13.173913043478262,"Weiss, Zack",12.826086956521738,12.0,11.333333333333334,RP
258,592858,94.78732876712328,2262.890410958904,76.73121212121212,2607.9486404833838,0.15324777892333852,0.08629683145974283,0.26241380731020547,0.11638177128827022,-0.07736623920518837,0.059385528724712124,-0.046828935766832606,0.026791324522869368,11.341176470588236,"Wick, Rowan",11.952941176470588,14.189873417721518,14.594936708860759,RP
259,592865,93.69420289855071,2352.304347826087,83.881,2583.13,0.09177079285453188,0.048884837629297094,0.10609050846271827,0.020474749929448945,-0.15896111079235137,0.257780774131249,0.20039287893402144,0.1695531686506863,10.8,"Williams, Taylor",15.5,9.3,11.3,RP
260,592866,90.64623902252768,2219.7165775401068,82.4391891891892,2213.2547914317925,0.23326036231247887,0.06530174664435721,0.08459417388299088,0.0515879491825444,-0.3939814749550264,0.06931263772245944,-0.40773746407708866,0.09194494097645758,51.795180722891565,"Williams, Trevor",41.40963855421687,44.4,31.4375,SP
261,592879,90.67368421052632,2137.6315789473683,80.6516129032258,2290.9032258064517,0.1544085820506553,-0.039363867559334846,0.3688332922304742,0.11369665910014125,-0.6069723590240806,0.023838394331939905,-0.6213644131447418,0.07189516430616388,68.0,"Wojciechowski, Asher",46.0,66.0,51.0,SP
262,593140,93.78189300411523,2168.411522633745,81.12697368421053,2267.184210526316,0.021119672288311207,-0.13510049955560913,-0.1145546205818956,-0.09368960376338044,0.0338164064466936,-0.15512696968086007,0.2245869331617379,-0.008914955444272968,12.045454545454545,"Feliz, Michael",12.454545454545455,12.409090909090908,12.227272727272727,RP
263,593144,93.09015990159902,2437.5965559655597,81.32595419847328,2189.5648854961833,0.11415376841033908,0.11084073435867206,0.23288343106364595,-0.10926149399259052,0.24592222898053243,0.12147215078009355,0.0852012774503477,0.11645030392102398,7.1875,"Rodríguez, Richard",7.421875,11.918367346938776,11.877551020408163,RP
264,593334,92.78822553897182,2505.4622406639005,81.8087306501548,2637.7796399751705,0.2200521148228081,-0.013056928433747539,0.24678313054073664,0.08371106678566782,-0.08066858201916258,-0.19055397676307767,-0.024199325326786435,-0.1933574272082975,37.75438596491228,"Germán, Domingo",47.56140350877193,51.98245614035088,55.78947368421053,SP
265,593372,93.41051136363636,2051.5811965811968,82.49794520547945,2060.061855670103,0.21424987567570267,0.01852176046579543,0.23026456814794397,-0.009595575683033895,0.08616123957502432,-0.18965334257411628,-0.11832411329963587,-0.3944134581641022,36.375,"Martinez, Carlos",55.125,52.9375,51.125,SP
266,593423,96.27799352750809,2380.163212435233,95.95447443181818,2282.768188302425,0.297828225800196,0.1326115863081731,0.3296494699087884,0.1428829058934958,-0.12067390183746901,0.03656902595594221,-0.15123062541912563,0.037104122579210114,60.1,"Montas, Frankie",57.583333333333336,54.81666666666667,52.63333333333333,SP
267,593576,93.7427974947808,2409.123869171886,84.07771883289124,1137.7214285714285,0.025513031197007336,-0.05177621839372374,0.19893456370502421,0.017997010567072484,0.17007454837803598,-0.20355652918581815,0.37329263868365886,-0.01742568512820179,10.312796208530806,"Neris, Hector",11.317535545023697,11.552884615384615,12.41826923076923,RP
268,593604,93.8323076923077,2259.492307692308,79.32297297297296,2178.4054054054054,0.29337349563478254,0.2648571239767115,0.2394441104972659,0.2691982666209256,0.44601459893223655,0.07831703617270616,0.4941479294788984,0.25472519244821673,6.785714285714286,"Baldonado, Alberto",12.214285714285714,12.071428571428571,9.071428571428571,RP
269,593619,97.63633540372672,2280.276397515528,97.14516129032258,2131.3808664259927,0.1300948251060232,0.06742074934552296,0.17593713458539928,0.0054114708613853995,0.25063395829013396,0.10203557715958451,0.05075326312490909,0.17848598327152188,12.170212765957446,"Tapia, Domingo",12.702127659574469,10.517241379310345,11.39655172413793,RP
270,593833,91.25,2291.0,91.83248882265275,2514.349253731343,-0.08172196119983138,-0.8104197958781066,0.12068144472598404,0.14700191306830987,-0.6121252051265663,0.8319099941438911,-0.10756124262350528,-0.10660637242354203,23.0,"Suero, Wander",23.0,10.92,9.3,RP
271,593958,92.22373511904763,2171.045827123696,85.56626047220107,1880.2798165137615,0.26985587732448313,0.027606712598946738,0.10603365975692984,-0.010455584518110237,-0.20296546091422976,-0.057128738076838034,-0.18919144003199653,-0.07331689751424092,67.12,"Rodriguez, Eduardo",55.306666666666665,64.05333333333333,55.053333333333335,SP
272,593974,95.59558823529412,2207.600985221675,88.46567834681042,2183.765287769784,0.08737474742173307,0.0048507393261249965,0.2872088515572147,0.08206453846301591,-0.07408169557856296,-0.11569759078270034,0.1869649137931828,-0.06083545926451862,11.168831168831169,"Peralta, Wandy",10.844155844155845,9.401197604790418,10.51497005988024,RP
273,594056,93.79064748201439,2302.2589928057555,82.91204819277108,2055.9638554216867,0.09869202100178526,-0.05677520195389326,0.24914579499422915,-0.10518433255705334,0.2109384449872075,-0.12612574303477672,0.15156651630363777,0.00885464380132497,7.2727272727272725,"Guduan, Reymin",12.636363636363637,14.454545454545455,17.09090909090909,RP
274,594311,96.5438202247191,2419.4606741573034,96.18802816901407,2332.3028169014083,-0.0529274128207419,0.11786972487207671,0.08829259944281304,-0.005287213297495091,-0.01986927071836635,-0.020233971774993552,0.013968340001752039,-0.11551045912738082,13.444444444444445,"Gustave, Jandel",14.25925925925926,9.682926829268293,10.170731707317072,RP
275,594577,93.91043307086615,2317.529702970297,84.64211150652432,2145.36974789916,0.2545897193595306,0.10888328680116874,0.11554046362884414,0.0968736076907601,-0.29561043477832,-0.11797167217079625,-0.1779129191194765,0.17650135805285722,17.833333333333332,"Mayers, Mike",17.735294117647058,16.207920792079207,16.366336633663366,RP
276,594580,94.07470817120623,2582.0592885375495,81.96452353616533,3101.6072261072263,0.13991511493853037,0.20096415482339655,0.23965385514162724,0.16020252857987133,-0.08008859569456336,-0.06434321619435762,0.1815082881234935,0.03440602716904376,11.79245283018868,"Moll, Sam",12.339622641509434,9.75,9.9609375,RP
277,594795,91.46521739130435,2185.726708074534,77.22528735632184,2328.022988505747,0.11198236126118576,-0.10215185385081914,0.40987722004552457,-0.12473116922542042,0.029330680097847544,0.4188435064115895,0.2830972607530082,0.30049106604833764,11.5,"Dayton, Grant",9.25,16.615384615384617,13.0,RP
278,594798,99.01638989169676,2471.8707581227436,92.02349206349206,2599.140740740741,0.20293039483186873,0.09601830032262268,0.06941165032422274,0.1905830028388598,-0.24997820188947167,-0.09522062551478477,-0.10430989884486006,-0.24233648390220774,65.40625,"deGrom, Jacob",59.59375,59.09375,61.90625,SP
279,594809,87.5642857142857,2073.8571428571427,79.39999999999999,2210.3333333333335,0.011159877734673203,0.06341739606119366,0.3973597071195091,0.6993040492086294,0.4016859894068728,0.46408133700494686,-0.9176629354822459,0.7148243467876686,4.0,"Eaton, Adam",8.0,21.0,21.0,RP
280,594835,88.48957667731631,2064.3834466213516,79.42842639593908,2142.4153944020354,0.1391704477641177,-0.03986009445298428,0.007278573373292323,-0.065959179606347,-0.2076435641099198,0.0024623535727197675,-0.1380423010012265,-0.08799400006635699,66.0,"Gonzales, Marco",64.16417910447761,62.61194029850746,52.83582089552239,SP
281,594902,90.61977528089888,2004.0449438202247,80.12707692307693,1992.033846153846,0.05648742240090279,-0.08976945145242923,0.0719622427280056,0.027522933552046294,-0.10884314848422205,0.06371462150097672,-0.10600102403655184,-0.008868335401514011,44.526315789473685,"Lively, Ben",45.26315789473684,50.526315789473685,44.73684210526316,SP
282,594943,89.01228070175436,2288.4736842105262,86.18027210884354,2213.013605442177,-0.06412189220370614,-0.3184950664255546,-0.1799348990875176,-0.1090814084040949,-0.3928826849941873,-0.08840168243692784,-0.13602425690363026,0.23928494708039022,24.0,"Neal, Zach",25.5,25.142857142857142,18.357142857142858,RP
283,594965,92.98357588357588,2281.233333333333,86.1379746835443,1907.240506329114,0.2916534004954623,0.12033624400410972,0.4362896535217336,0.053416027350296165,-0.1074935583587478,0.14195099844775516,0.13416307680740513,-0.0735779538471248,15.91304347826087,"Ponce de Leon, Daniel",14.173913043478262,20.272727272727273,20.272727272727273,RP
284,594985,88.08,2182.6,71.42843137254901,2616.401960784314,-0.5871365639519925,0.19514868799390556,0.03730299663857282,0.18404080502646042,-0.21310189794179665,-0.13540733371489014,0.16858115430224535,0.14212988869619053,23.0,"Rowen, Ben",23.0,10.25,12.125,RP
285,594986,88.69661016949152,1944.7818181818182,88.18888888888888,1715.5116279069769,0.11096402534615686,-0.10730483675420215,0.09625496698551649,-0.07637810265529552,-0.3540945182375457,-0.031090330125645133,-0.17135172837886983,0.15581261547971312,14.833333333333334,"Ryan, Kyle",14.083333333333334,15.692307692307692,10.538461538461538,RP
286,594987,93.35,2396.0,88.19831223628692,2513.3050847457625,1.0000000000000102,-1.0,0.0249308106825067,0.16836842438367672,-1.0000000000000102,1.0,-0.06720655326953344,0.13145816635896054,17.5,"Sadler, Casey",17.5,11.439024390243903,10.975609756097562,RP
287,595014,97.6288888888889,2423.6555555555556,86.3605459057072,2415.457711442786,0.04730177020189719,0.14444362604299046,-0.05298739831363569,0.10771461392406931,-0.009000599959987476,0.05044438698676406,0.23988097310235285,0.1270856600802672,11.021739130434783,"Treinen, Blake",11.23913043478261,12.684931506849315,12.082191780821917,RP
288,595191,89.90781249999999,2050.0416666666665,81.9863309352518,2251.0,0.373194324592732,0.007941276550003472,0.1577637525432058,0.12168827819335845,-0.39265270101955146,-0.18438767486604066,-0.28425574785477614,0.00024235524773313994,56.666666666666664,"Eickhoff, Jerad",48.0,48.833333333333336,30.666666666666668,SP
289,595263,87.73333333333333,2202.5555555555557,77.87894736842105,406.8421052631579,-0.03318054414088219,0.18828557099618157,0.19567564872769114,-0.09345788460355746,-0.7635146179774017,-0.8794277947320177,-0.6072304827477777,-0.04248632721041865,47.0,"Jannis, Mickey",70.0,66.0,48.0,RP
290,595345,93.43046875,2235.185682326622,81.63976857490864,2496.4984709480123,0.03442425009176384,0.0004445856957730921,0.023620689676176015,0.004671097279907714,-0.07345458795530321,0.24070160052774162,-0.059078085538043716,0.19394660771110558,13.039473684210526,"Okert, Steven",12.335526315789474,10.886075949367088,10.120253164556962,RP
291,595465,93.9764331210191,2550.923566878981,91.20286259541986,2551.5725190839694,0.15280039387699906,0.11178835303954054,0.03353715453893225,0.004836326943586635,0.025666245497314704,0.02437569820806551,0.02324645089749652,0.11932980059071047,12.125,"Winkler, Dan",12.525,9.297872340425531,9.361702127659575,RP
292,595881,95.76816479400749,2080.816479400749,84.74827586206897,1609.6470588235295,0.12827796615387294,0.05797946738737174,-0.00813766783980837,-0.09199988140158301,-0.2812138312798884,0.023737071695379985,-0.053847668495524414,0.11319337149690256,23.7,"Beede, Tyler",19.8,22.28125,21.875,RP
293,595897,98.00975609756098,2551.268292682927,87.54117647058824,2729.0,0.4499610671283156,0.32653610419263107,0.3225334345104185,0.41539059904302295,0.3245233769949147,0.015613601118813252,0.40304173821275235,-0.08508525239404655,1.0,"Burdi, Nick",19.0,17.333333333333332,11.333333333333334,RP
294,595918,93.80833333333332,2321.9791666666665,84.77777777777777,2393.4444444444443,0.1368389067270798,0.45187149544130345,0.44219423816062137,0.19594544366874844,0.08874647009870436,-0.2610396721487398,0.010059763514190067,0.4541498677860301,10.833333333333334,"Cole, A.J.",11.166666666666666,18.8,14.8,RP
295,595928,94.50921305182342,2268.9903288201162,87.30188284518829,2607.179704016913,0.022391867114940556,0.06581512052882045,0.1409581997996697,0.08336133087156046,-0.11446502739217365,0.009001046950685123,-0.08825646719792479,-0.01633686865271641,12.553571428571429,"Curtiss, John",12.392857142857142,11.392857142857142,13.142857142857142,RP
296,595939,93.6088888888889,2359.0703703703703,86.01067415730337,2341.808988764045,0.1273628572520299,0.005842179471702261,0.12587218755330742,0.08531557966468982,-0.2743152458286755,-0.08011727533166822,-0.21074074148675342,-0.11607817782099947,49.333333333333336,"Ellis, Chris",44.111111111111114,33.22222222222222,38.44444444444444,SP
297,596001,90.99637096774192,2238.429149797571,83.53057199211045,2465.9025235032163,0.24450188807256948,0.011859001736491941,0.3315390272393241,0.1070915645922197,-0.28232399295226196,0.1731829320140712,-0.021482435038799902,0.05942159338819714,31.677419354838708,"Junis, Jakob",25.967741935483872,30.088607594936708,32.379746835443036,RP
298,596027,95.11336898395724,2658.1881720430106,87.48168316831683,2841.870646766169,0.04686651148678803,-0.12565185510366153,0.18539125911837764,0.10689255370576783,0.2848444149413373,0.13656704510344014,0.2197380404189626,0.12057087575653144,14.11111111111111,"Maples, Dillon",15.592592592592593,13.961538461538462,16.73076923076923,RP
299,596043,92.48857142857143,2101.0285714285715,87.32051282051282,2237.5384615384614,0.3042448923270631,0.13699116580728712,0.04145856528684111,0.12486152783677909,0.05501368843875454,0.45596610370401336,0.2603792688458813,0.5154127855066126,17.2,"Mengden, Daniel",17.6,23.4,11.6,RP
300,596049,91.05538461538463,2346.6615384615384,87.24,2331.116666666667,0.17338633950054014,0.10463531499115002,0.12331504175346494,-0.09638796932665612,-0.41902766952414255,-0.3499454350625462,2.4204982882752275e-15,-0.2688527119967855,38.25,"Morimando, Shawn",43.0,37.5,31.75,RP
301,596057,91.68439869989167,2368.23311546841,86.19257641921398,1429.4883040935672,-0.002717323859774658,0.0342667110003941,-0.011865422830693487,-0.06296897402316136,-0.1965440378956317,0.03414947250900933,-0.11585489078569897,0.06962092774943417,13.019417475728156,"Norris, Daniel",12.21359223300971,16.151515151515152,15.848484848484848,RP
302,596071,91.83432343234324,2279.891089108911,84.36915254237289,1509.5661016949152,0.2724019085346858,0.014191781733886154,0.306899820157649,0.16420241446820694,-0.620138566050636,-0.23222023249122842,-0.46841477638628287,-0.4521183460737056,30.321428571428573,"Peters, Dillon",28.821428571428573,26.653846153846153,29.423076923076923,RP
303,596082,91.17307692307693,2311.8076923076924,80.93694779116466,2446.991967871486,0.5020656024928822,-0.2794480150395373,0.23639773236442552,-0.059589360328655416,0.45741298964781346,-0.21677379488661674,-0.014744008067302704,0.055319359424316775,12.222222222222221,"Reed, Jake",13.555555555555555,9.357142857142858,12.678571428571429,RP
304,596112,96.68664658634538,2439.8773869346733,83.86993087557605,2947.239907727797,-0.03792054569811123,-0.04385834743086624,-0.10930438498709263,0.015786247305902588,-0.06205066752912451,0.006510713029538914,-0.05938617804393049,0.08895757279086419,10.27741935483871,"Stephenson, Robert",10.503225806451614,12.232142857142858,10.5625,RP
305,596133,94.056106870229,2411.4356005788713,85.99475308641975,1708.6020833333334,0.21379195080778263,0.07319335443480715,0.15617024288556014,-0.013947849372536666,-0.4437805813192467,-0.01660666453268918,-0.4093058227834629,-0.015579091426799073,50.205882352941174,"Weaver, Luke",45.9264705882353,41.75,36.794117647058826,SP
306,596271,90.30895522388059,2211.044776119403,89.4288043478261,2098.5489130434785,0.1227897780162424,-0.17773186791756482,-0.019629540395034787,-0.02634312565931542,-0.10660024213372551,0.24075734047607167,-0.16514752040621308,-0.20760947339819988,33.611111111111114,"Lawrence, Casey",26.0,26.0,21.238095238095237,RP
307,596295,91.0145841545132,2123.4183471727956,84.77847372210223,2362.3872832369943,0.3718816005985144,-0.07019863015780063,0.169026733893701,0.13133919921255466,0.042434474986375724,0.1729507799094527,-0.07032063308702755,0.058373846709772775,43.573170731707314,"Gomber, Austin",37.51219512195122,46.51807228915663,37.40963855421687,SP
308,597113,94.77560975609755,2255.317073170732,80.59,2781.35,-0.2340506571367405,0.1284158448689802,-0.06974178946940023,0.06130045758678912,-0.31245276236449165,0.537450806616168,0.2621191704210807,0.43559461749198847,10.25,"Johnson, DJ",7.25,17.0,17.0,RP
309,598264,95.08444676409185,2248.4702194357365,84.50737279335411,2059.846153846154,0.021402372739368205,-0.08441304079388988,0.10744137574765532,-0.020266890897032437,-0.006319177059673349,-0.11415919916848448,0.018020581268726753,-0.09112503805832424,10.464566929133857,"Barnes, Matt",10.84251968503937,11.275590551181102,11.385826771653543,RP
310,598286,90.3,2047.2,89.23760445682451,2018.941011235955,0.49733923428777665,-0.056705967958016384,0.30711196359542575,0.11621995249693255,0.27504972967258207,-0.17716214800637278,0.026152969101443827,-0.07248013112790296,19.22222222222222,"Ramirez, Nick",19.22222222222222,12.644444444444444,14.022222222222222,RP
311,598287,89.50567107750473,2196.4507575757575,77.45530973451328,2541.3030973451328,-0.05009998557977465,-0.07547884881892603,0.10734141147343433,-0.044928935418005404,-0.1855577032995539,0.053847135271674666,0.09216648967894425,0.018707498089351203,12.054347826086957,"Ramirez, Noé",12.369565217391305,11.293478260869565,12.097826086956522,RP
312,600887,93.34166666666665,2090.0,82.57741935483871,2421.6774193548385,0.4454647033290382,0.21170443326587443,-0.11054921531691957,0.10323061846210868,-0.25232497769867385,-0.058801603276948666,-0.26813626353416986,0.10784991793973743,11.75,"Del Pozo, Miguel",9.5,14.8,12.8,RP
313,600917,95.73067092651758,2587.1495176848875,83.03692307692307,2536.288888888889,0.10034268754570552,0.1374994761149886,0.24141977591546374,0.12449444172284913,0.16798635493339256,0.12734000770309628,0.11289247970275972,-0.0038139781485681083,12.27659574468085,"Leclerc, José",12.085106382978724,12.708333333333334,14.177083333333334,RP
314,600921,95.58439955106621,2111.056433408578,95.2062787136294,2061.5030674846626,0.11275817209606363,-0.044123424931814016,0.07571827907999483,0.07333968553018456,0.14255364170426507,0.08237283755446145,0.15988905537031198,0.05156537693236408,12.153846153846153,"Machado, Andrés",12.292307692307693,11.491525423728813,12.491525423728813,RP
315,600944,94.49047619047617,2061.8571428571427,77.18181818181819,2884.7272727272725,-0.47297368458933503,-0.024262589934314217,0.40076849254324787,0.525191230679911,-0.6212862005216503,-0.11134815259108578,0.31084764861074116,0.576215453538171,31.0,"Paulino, David",25.0,28.0,10.0,RP
316,600986,98.0,2240.0,87.9952380952381,2262.904761904762,1.0,1.0,0.6060766017258,0.6243622187326121,1.0,1.0,-0.017136603096332706,-0.16755047638225118,10.0,"Vieira, Thyago",10.0,11.5,12.0,RP
317,601713,94.22570816472269,2315.0773809523807,77.77731958762887,2724.9463917525773,0.22919772154484092,-0.0014117425186510565,0.21829334877565487,0.03530523023753927,-0.1252379877449089,-0.21647852641123266,-0.03509768528536366,0.11376311038489097,60.5,"Pivetta, Nick",64.75490196078431,48.95238095238095,52.07936507936508,SP
318,605130,94.14650423728814,2350.6313559322034,84.11350129198966,2476.756634304207,-0.054061792786557636,-0.02513494982528156,-0.06936368227830277,-0.011696821073789623,-0.10701777555139956,-0.001279738204274782,-0.03874958359544976,-0.03206711771202612,14.0,"Barlow, Scott",13.974226804123711,13.527363184079602,12.631840796019901,RP
319,605135,93.02290008841733,2173.190097259063,92.4066207800721,2108.310606060606,0.31205518550121414,0.08241018669309853,0.09511880877836516,0.052004104371759265,-0.09251840618544388,0.0032149724444438523,-0.10075493035491026,-0.018662950277714575,57.853932584269664,"Bassitt, Chris",54.640449438202246,63.06666666666667,62.666666666666664,SP
320,605138,91.30348258706468,2299.685,85.48968253968255,2295.264,0.012612256284624361,-0.07494799010819417,-0.03910309533979169,0.07385780558167723,-0.1961076097175808,-0.007364229609406224,-0.316444655726366,-0.18158547251268226,25.076923076923077,"Benjamin, Wes",21.46153846153846,26.076923076923077,24.692307692307693,RP
321,605151,93.85093696763202,2142.4044368600685,93.56300578034681,2051.2397660818715,0.17419540443354062,0.05008455018129555,0.20106368338206293,0.07581811359736707,-0.16128494294489076,-0.018690415905722457,-0.1521746760136718,-0.09263882663620061,11.178082191780822,"Bradley, Archie",12.780821917808218,13.865671641791044,13.671641791044776,RP
322,605154,94.14360286591607,2313.942767950052,83.21220825852782,2565.118959107807,0.30175388959329374,0.16033361023682358,-0.01913246940987602,-0.005102894605689674,-0.03735241634275264,0.06839096479950448,-0.1738728707505713,0.05267117394844443,10.283582089552239,"Brebbia, John",10.82089552238806,10.865671641791044,10.559701492537313,RP
323,605156,93.59722222222223,2126.1666666666665,92.75641025641026,1971.4615384615386,0.11886847465067482,0.003381847613469431,0.16984356004096668,0.001801648587032239,0.009409246787767752,0.23150513701431813,0.2331817341841728,0.10588064283667567,18.2,"Brooks, Aaron",16.6,18.6,18.4,RP
324,605164,89.63783393501805,2403.9631236442515,79.42213017751479,2499.084223013049,0.1965451557733597,0.09405842159120964,0.1362768535312665,0.04161783502279071,0.12786920011391859,0.015005382752281903,0.20853477336010742,-0.05411451666778872,43.86538461538461,"Bundy, Dylan",42.84615384615385,38.0,41.23076923076923,SP
325,605177,91.81132867132868,2145.9004207573635,91.98050847457627,2120.997444633731,0.2731869181133522,0.11773571514442757,0.22879626377706555,0.10126904016207601,0.15216720755001584,0.10420834826499521,0.12351279589144588,0.001312958824244641,10.779661016949152,"Chafin, Andrew",10.502824858757062,10.276923076923078,10.287179487179488,RP
326,605182,94.04241359109548,2280.710603397774,79.6107327141383,2391.5656670113754,0.09085550184340475,-0.16975975140722468,0.28227835833683884,-0.013884913179596248,-0.3377319178245608,-0.04300436105406974,-0.33862952772610966,-0.014887329421115805,70.08510638297872,"Clevinger, Mike",57.95744680851064,62.638297872340424,51.8936170212766,SP
327,605194,92.90447504302927,2277.7745266781412,79.82138228941685,2377.1166306695463,-0.09774437383411992,-0.04167299816814808,-0.09094990207836628,-0.06598800854448758,-0.004347534267881827,-0.043717634816893294,0.2684967613687946,0.013307032377961176,15.115384615384615,"Cotton, Jharel",16.03846153846154,13.81132075471698,13.50943396226415,RP
328,605195,92.54393063583814,2306.2369942196533,79.15754716981132,3203.4764150943397,-0.0857959294290031,0.11817588517984803,0.012709323551620643,0.01733461500456333,-0.1825828949854352,0.34650840040679926,0.19986020219818226,-0.0024567186850991507,14.3125,"Crick, Kyle",12.375,11.487804878048781,10.536585365853659,RP
329,605200,89.41734234234235,2185.481981981982,88.83852100840335,2058.1876892028254,0.38080409522988773,0.11288168837238087,0.32854840661126766,0.11074569067252078,0.15462182947021508,0.034838323126487665,-0.010390796558891668,-0.016111358167846673,53.0,"Davies, Zach",46.583333333333336,55.74025974025974,59.09090909090909,SP
330,605218,94.2511353315168,2539.351598173516,79.95882352941176,2159.9881656804732,0.0023329557756173514,0.04981825507888644,-0.033851814942500426,0.013122438107746487,-0.25338331907202727,-0.023716967998076276,-0.04593279498871536,-0.12097066444284245,11.4,"Edwards Jr., Carl",11.042105263157895,13.902173913043478,14.23913043478261,RP
331,605240,91.45263157894736,2328.315789473684,90.87708333333335,2243.3333333333335,0.2829715608939377,0.6055303741653718,0.3470772932907277,0.08915736153127116,0.13329540451302083,0.06325832195007933,0.014098801738390707,-0.24982254193295944,17.0,"Fry, Jace",12.6,16.0,13.833333333333334,RP
332,605242,94.62090483619345,2319.2909379968205,90.48902985074628,2429.927449513837,0.035033186842809094,0.04819574952389035,0.11888557269776916,0.031817572577600074,0.19056228044259405,-0.1130037660409317,-0.08429782233021772,-0.032195018956232654,11.875816993464053,"Fulmer, Michael",11.96078431372549,12.146198830409357,12.181286549707602,RP
333,605276,93.95962441314555,2084.826291079812,81.965,2418.0714285714284,0.31026222230541356,0.22113414838563314,-0.15497723695513024,-0.11439318602130473,-0.38336973402750996,0.08070157290637447,0.03933786574741973,-0.41059650954440946,17.866666666666667,"Hess, David",14.0,16.733333333333334,15.6,RP
334,605280,95.36,2119.4,96.39433348815606,2187.2547652254766,-0.34741215346791093,-0.4897425816241613,0.22401345656593427,0.08768003570342778,-0.48163905864558204,-0.276387872205552,0.19063627748245252,0.07283504518217913,9.8,"Holmes, Clay",9.8,8.548223350253807,9.086294416243655,RP
335,605288,93.846267281106,2195.0777058279373,93.20205026455027,2054.716274444813,0.22899752647369928,0.09313471478459114,0.14381316566696875,0.04574270494490317,-0.22406689503326319,-0.044701755864222245,-0.14293432275402734,0.05167164466163266,57.273972602739725,"Houser, Adrian",50.63013698630137,65.63013698630137,57.80821917808219,SP
336,605309,94.70555555555555,2335.796296296296,81.5563829787234,2452.659574468085,-0.16361051073899635,-0.07542716565907046,0.39765004426011347,0.04453053727549723,0.07620255810508376,0.22630223027052615,-0.10407992647738333,0.22677756249452516,9.25,"Kela, Keone",11.5,11.583333333333334,13.666666666666666,RP
337,605347,95.81636636636637,2004.6717095310137,96.40485207100592,1982.6595365418896,0.23197426658684348,0.1263723909869862,0.14864024225266037,0.0437082774950997,-0.5225352668642008,-0.2518587230357382,-0.5314829835003375,-0.1306346772115562,22.83809523809524,"López, Jorge",19.876190476190477,18.1,17.53125,RP
338,605359,93.07333333333332,2442.0857142857144,88.34705882352941,1657.875816993464,0.035260633617601296,-0.15449705036281836,0.1793673407968663,0.05072283752926159,0.25017248070519965,0.18748643930950407,0.040561654581520355,-0.040428013175601005,11.76923076923077,"Marshall, Evan",10.615384615384615,13.307692307692308,13.653846153846153,RP
339,605388,93.0,2300.0967741935483,82.55913461538461,2791.721153846154,0.15211404127506709,-0.07496698199629637,0.25025123036646973,0.026893791538975396,-0.08294735119078625,-0.10597993446722274,0.1411735101602658,0.23497887653111754,11.423076923076923,"Morgan, Adam",10.923076923076923,9.705882352941176,8.705882352941176,RP
340,605397,93.1149154589372,2579.1686819830716,83.36557282671272,2756.911341393207,0.19987156735578798,0.1604888525130531,0.18205173505906957,0.12006012143693853,-0.16615098137714576,0.1652397970223245,-0.1567449917498597,0.22847667867682978,55.620253164556964,"Musgrove, Joe",42.48101265822785,62.41772151898734,36.22784810126582,SP
341,605400,92.79950560316415,2266.6246701846967,78.83695820433437,2571.212097712292,0.18147462686153376,0.07480392538555848,0.20113887870573818,0.07484521895992413,-0.25672451583229267,-0.04721130659056843,-0.12217407141500856,0.03155249976699088,66.26041666666667,"Nola, Aaron",59.083333333333336,63.208333333333336,60.416666666666664,SP
342,605441,96.78022598870058,2106.7457627118642,97.31527777777778,2119.534722222222,0.04484578211677297,-0.07684447639738913,-0.036239411992472326,-0.08818998603568357,-0.17271269712758622,0.23833359392405776,0.05184731115881294,0.13606682662958072,16.5,"Ríos, Yacksel",14.73076923076923,12.857142857142858,12.666666666666666,RP
343,605446,91.0945945945946,2090.2027027027025,85.72631578947367,2185.6,-0.08232287049678173,-0.12829519242094498,-0.015386061881795726,0.020745485596482444,-0.2817460062767269,-0.15452442656629226,-0.3187552450397888,-0.12545026131331172,27.6,"Rodríguez, Dereck",15.4,27.333333333333332,15.666666666666666,RP
344,605447,97.1252446183953,2341.4960784313726,87.4618601297765,2155.0317689530684,0.07017497832114894,-0.04656433578326637,0.10710737491341135,0.008586066537033218,0.012443257266896976,-0.07875251611441453,0.0804390176775485,0.0620278529036963,10.972677595628415,"Romano, Jordan",11.40983606557377,10.923913043478262,11.021739130434783,RP
